Term structure and Liquidity factors estimated from coupon bonds. End-of-month sample 12-1985 to 12-2025.	
Columns 1-3 are the year, month, and day (end-of-month data)."						
Column 4 is the standardized liquidity factor. 						
Columns 5-7 are the level, slope and curvature term structure factors estimated jointly."
1985	12	31	0.618321549754292	0.107039126411510	-0.0318281789817138	-0.0304928339437886
1986	1	31	0.829835817991320	0.106525085112867	-0.0312785861576886	-0.0298812146361136
1986	2	28	0.660302722237549	0.0907927489603363	-0.0162422947118325	-0.0172430362684244
1986	3	31	0.513764018703109	0.0837837974140001	-0.0149441307065123	-0.0193056873623388
1986	4	30	0.482434815504302	0.0831890255691949	-0.0180315944960540	-0.0125292399430080
1986	5	30	-0.550159315045151	0.0866261279103104	-0.0235287484350595	0.00558427286123994
1986	6	30	-0.571763610318224	0.0796469253472140	-0.0199847776484559	0.00419694451716532
1986	7	31	-0.560886738054341	0.0826009275125711	-0.0241167433166829	-0.00569160157614172
1986	8	29	-0.286245616803489	0.0814719806429646	-0.0287418784118898	-0.0151405207397505
1986	9	30	-0.145755952233761	0.0866728237363532	-0.0331343712075740	-0.00954185572407454
1986	10	31	0.270821958754798	0.0871050391641703	-0.0322028539821291	-0.0193524805925509
1986	11	28	-0.0227600321632256	0.0853331109507608	-0.0287446077216119	-0.0236301713204847
1986	12	31	0.114821661850002	0.0851895280188247	-0.0259091182212877	-0.0220042120305344
1987	1	30	0.00681873099719254	0.0844402389359876	-0.0259043623906725	-0.0233989107706216
1987	2	27	0.654315013060202	0.0845582929372536	-0.0255102885245408	-0.0230352060973182
1987	3	31	0.718282425813136	0.0886552545017723	-0.0268384484384267	-0.0259420731957899
1987	4	30	1.74639480191063	0.0926612693272833	-0.0284981881296907	-0.00887157067457398
1987	5	29	2.24359133045004	0.0952168706498692	-0.0281780423625895	-0.00658571431369208
1987	6	30	1.66846870268205	0.0966922724912221	-0.0312352221903720	-0.0137535031301009
1987	7	31	0.285455025787383	0.0983103123706804	-0.0340935064407574	-0.0109591406599265
1987	8	31	0.878660736453068	0.100754360137727	-0.0330620872155023	-0.00846578227818539
1987	9	30	0.995876405959346	0.106470008701166	-0.0338950674604947	-0.00479333280258245
1987	10	30	2.34002358188262	0.104152049863047	-0.0387098777607263	-0.0149579696487998
1987	11	30	2.17207446123804	0.107035367555459	-0.0389942190144272	-0.0233769879451500
1987	12	31	2.90937640745992	0.104884778756654	-0.0345081473674362	-0.0245401161375736
1988	1	29	2.17989648329632	0.0997035003308514	-0.0315528501944355	-0.0325988583031009
1988	2	29	2.10790746541849	0.0982280880384312	-0.0323386190297090	-0.0304353128024872
1988	3	31	1.76715282264706	0.102759939368187	-0.0356904590989361	-0.0287393527759723
1988	4	29	1.77070967155096	0.104622703202248	-0.0351247128925886	-0.0258295888640144
1988	5	31	1.54584571439331	0.106145331882528	-0.0316373038518202	-0.0223445102823133
1988	6	30	1.65743575221442	0.102160277328150	-0.0272824111921489	-0.0252949716292142
1988	7	29	1.74380722849545	0.103875375990541	-0.0249257615387374	-0.0229374026266938
1988	8	31	1.62345006212189	0.103650195531183	-0.0201720982909752	-0.0218661045620388
1988	9	30	1.42287962113709	0.0995576068249796	-0.0173498819860652	-0.0233397149841375
1988	10	31	1.44321374966002	0.0979977839502017	-0.0151139062476362	-0.0291528931081899
1988	11	30	1.57521510806848	0.0995738436492982	-0.0117936350583982	-0.0207284600675382
1988	12	30	1.73062736616501	0.0985394796755853	-0.00704415131548516	-0.0154020698438515
1989	1	31	1.37003741225377	0.0955848762311469	-0.00366427189087112	-0.0138132375510667
1989	2	28	1.44916152197297	0.0974816326452779	-0.00250524926570459	-0.00924755799619217
1989	3	31	1.32540870485446	0.0954776428441065	0.00404228006572744	-0.00792355710991056
1989	4	28	1.37600469043488	0.0952460138978770	-0.000716573746544446	-0.0152593531742472
1989	5	31	0.258324301999936	0.0914984045406233	0.000768955529646881	-0.0193459094949939
1989	6	30	-0.0302016645774424	0.0892339829997068	-0.00322120527582589	-0.0287232072706198
1989	7	31	-0.154737318937283	0.0883871374716709	-0.00637311470906235	-0.0368575273700152
1989	8	31	0.468800695348126	0.0878500274887036	-0.00220797908938241	-0.0153652229312376
1989	9	29	0.371930935642458	0.0877930474739867	-0.00146342516499008	-0.0131827495772281
1989	10	31	0.0727799375478042	0.0865661564416845	-0.00438240437820794	-0.0227369593011798
1989	11	30	0.0847571471417564	0.0857366978738167	-0.00622180504653157	-0.0204153371447707
1989	12	29	0.0661658642061185	0.0864148875092216	-0.00516880641223244	-0.0200813966094853
1990	1	31	0.346048716241261	0.0899944903288174	-0.00801117426674682	-0.0127454994085486
1990	2	28	0.0661369360574024	0.0901761056418505	-0.00993550887278098	-0.00639436001656514
1990	3	30	-0.130923264524356	0.0896879554547633	-0.00685248123565716	-0.00268805210036781
1990	4	30	0.192528668097492	0.0929512510525264	-0.00966748515574520	0.00240634792456304
1990	5	31	-0.271164331985053	0.0904540212172390	-0.00932851421377577	-0.00550140319356419
